time,year,fish,port,landings
UTC,,,,pounds
1970-08-16T00:00:00Z,1970,"Sardine, Pacific",All,32815
1970-09-16T00:00:00Z,1970,"Sardine, Pacific",All,35813
1970-10-16T00:00:00Z,1970,"Sardine, Pacific",All,0
1970-11-16T00:00:00Z,1970,"Sardine, Pacific",All,8071
1970-12-16T00:00:00Z,1970,"Sardine, Pacific",All,870
1971-01-16T00:00:00Z,1971,"Sardine, Pacific",All,6078
1971-02-16T00:00:00Z,1971,"Sardine, Pacific",All,9142
1971-03-16T00:00:00Z,1971,"Sardine, Pacific",All,25933
1971-04-16T00:00:00Z,1971,"Sardine, Pacific",All,39559
1971-05-16T00:00:00Z,1971,"Sardine, Pacific",All,21623
1971-06-16T00:00:00Z,1971,"Sardine, Pacific",All,19760
1971-07-16T00:00:00Z,1971,"Sardine, Pacific",All,53135
1971-08-16T00:00:00Z,1971,"Sardine, Pacific",All,51725
1971-09-16T00:00:00Z,1971,"Sardine, Pacific",All,36349
1971-10-16T00:00:00Z,1971,"Sardine, Pacific",All,16577
1971-11-16T00:00:00Z,1971,"Sardine, Pacific",All,16755
1971-12-16T00:00:00Z,1971,"Sardine, Pacific",All,1250
1972-01-16T00:00:00Z,1972,"Sardine, Pacific",All,0
1972-02-16T00:00:00Z,1972,"Sardine, Pacific",All,17657
1972-03-16T00:00:00Z,1972,"Sardine, Pacific",All,6795
1972-04-16T00:00:00Z,1972,"Sardine, Pacific",All,9385
1972-05-16T00:00:00Z,1972,"Sardine, Pacific",All,10681
1972-06-16T00:00:00Z,1972,"Sardine, Pacific",All,42935
1972-07-16T00:00:00Z,1972,"Sardine, Pacific",All,135791
1972-08-16T00:00:00Z,1972,"Sardine, Pacific",All,9430
1972-09-16T00:00:00Z,1972,"Sardine, Pacific",All,35808
1972-10-16T00:00:00Z,1972,"Sardine, Pacific",All,18959
1972-11-16T00:00:00Z,1972,"Sardine, Pacific",All,32306
1972-12-16T00:00:00Z,1972,"Sardine, Pacific",All,52483
1973-01-16T00:00:00Z,1973,"Sardine, Pacific",All,1189
1973-02-16T00:00:00Z,1973,"Sardine, Pacific",All,825
1973-03-16T00:00:00Z,1973,"Sardine, Pacific",All,20550
1973-04-16T00:00:00Z,1973,"Sardine, Pacific",All,23330
1973-05-16T00:00:00Z,1973,"Sardine, Pacific",All,20690
1973-06-16T00:00:00Z,1973,"Sardine, Pacific",All,38610
1973-07-16T00:00:00Z,1973,"Sardine, Pacific",All,14545
1973-08-16T00:00:00Z,1973,"Sardine, Pacific",All,16360
1973-09-16T00:00:00Z,1973,"Sardine, Pacific",All,14333
1973-10-16T00:00:00Z,1973,"Sardine, Pacific",All,0
1973-11-16T00:00:00Z,1973,"Sardine, Pacific",All,715
1973-12-16T00:00:00Z,1973,"Sardine, Pacific",All,452
1974-01-16T00:00:00Z,1974,"Sardine, Pacific",All,400
1974-02-16T00:00:00Z,1974,"Sardine, Pacific",All,7500
1974-03-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-04-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-05-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-06-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-07-16T00:00:00Z,1974,"Sardine, Pacific",All,6150
1974-08-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-09-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-10-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-11-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1974-12-16T00:00:00Z,1974,"Sardine, Pacific",All,0
1975-01-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-02-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-03-16T00:00:00Z,1975,"Sardine, Pacific",All,450
1975-04-16T00:00:00Z,1975,"Sardine, Pacific",All,825
1975-05-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-06-16T00:00:00Z,1975,"Sardine, Pacific",All,4000
1975-07-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-08-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-09-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-10-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1975-11-16T00:00:00Z,1975,"Sardine, Pacific",All,25
1975-12-16T00:00:00Z,1975,"Sardine, Pacific",All,0
1976-01-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-02-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-03-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-04-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-05-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-06-16T00:00:00Z,1976,"Sardine, Pacific",All,13750
1976-07-16T00:00:00Z,1976,"Sardine, Pacific",All,2440
1976-08-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-09-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-10-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-11-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1976-12-16T00:00:00Z,1976,"Sardine, Pacific",All,0
1977-01-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-02-16T00:00:00Z,1977,"Sardine, Pacific",All,380
1977-03-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-04-16T00:00:00Z,1977,"Sardine, Pacific",All,152
1977-05-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-06-16T00:00:00Z,1977,"Sardine, Pacific",All,4016
1977-07-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-08-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-09-16T00:00:00Z,1977,"Sardine, Pacific",All,28
1977-10-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-11-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1977-12-16T00:00:00Z,1977,"Sardine, Pacific",All,0
1978-01-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-02-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-03-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-04-16T00:00:00Z,1978,"Sardine, Pacific",All,1520
1978-05-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-06-16T00:00:00Z,1978,"Sardine, Pacific",All,400
1978-07-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-08-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-09-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-10-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-11-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1978-12-16T00:00:00Z,1978,"Sardine, Pacific",All,0
1979-01-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-02-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-03-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-04-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-05-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-06-16T00:00:00Z,1979,"Sardine, Pacific",All,124
1979-07-16T00:00:00Z,1979,"Sardine, Pacific",All,20448
1979-08-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-09-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-10-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-11-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1979-12-16T00:00:00Z,1979,"Sardine, Pacific",All,0
1980-01-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-02-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-03-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-04-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-05-16T00:00:00Z,1980,"Sardine, Pacific",All,3850
1980-06-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-07-16T00:00:00Z,1980,"Sardine, Pacific",All,17624
1980-08-16T00:00:00Z,1980,"Sardine, Pacific",All,4085
1980-09-16T00:00:00Z,1980,"Sardine, Pacific",All,20670
1980-10-16T00:00:00Z,1980,"Sardine, Pacific",All,610
1980-11-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1980-12-16T00:00:00Z,1980,"Sardine, Pacific",All,0
1981-01-16T00:00:00Z,1981,"Sardine, Pacific",All,0
1981-02-16T00:00:00Z,1981,"Sardine, Pacific",All,14537
1981-03-16T00:00:00Z,1981,"Sardine, Pacific",All,984
1981-04-16T00:00:00Z,1981,"Sardine, Pacific",All,4003
1981-05-16T00:00:00Z,1981,"Sardine, Pacific",All,282
1981-06-16T00:00:00Z,1981,"Sardine, Pacific",All,0
1981-07-16T00:00:00Z,1981,"Sardine, Pacific",All,1513
1981-08-16T00:00:00Z,1981,"Sardine, Pacific",All,2369
1981-09-16T00:00:00Z,1981,"Sardine, Pacific",All,5499
1981-10-16T00:00:00Z,1981,"Sardine, Pacific",All,1178
1981-11-16T00:00:00Z,1981,"Sardine, Pacific",All,2189
1981-12-16T00:00:00Z,1981,"Sardine, Pacific",All,0
1982-01-16T00:00:00Z,1982,"Sardine, Pacific",All,1026
1982-02-16T00:00:00Z,1982,"Sardine, Pacific",All,2596
1982-03-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-04-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-05-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-06-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-07-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-08-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-09-16T00:00:00Z,1982,"Sardine, Pacific",All,88
1982-10-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1982-11-16T00:00:00Z,1982,"Sardine, Pacific",All,300
1982-12-16T00:00:00Z,1982,"Sardine, Pacific",All,0
1983-01-16T00:00:00Z,1983,"Sardine, Pacific",All,1345
1983-02-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-03-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-04-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-05-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-06-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-07-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-08-16T00:00:00Z,1983,"Sardine, Pacific",All,10
1983-09-16T00:00:00Z,1983,"Sardine, Pacific",All,29
1983-10-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-11-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1983-12-16T00:00:00Z,1983,"Sardine, Pacific",All,0
1984-01-16T00:00:00Z,1984,"Sardine, Pacific",All,10
1984-02-16T00:00:00Z,1984,"Sardine, Pacific",All,0
1984-03-16T00:00:00Z,1984,"Sardine, Pacific",All,295
1984-04-16T00:00:00Z,1984,"Sardine, Pacific",All,764
1984-05-16T00:00:00Z,1984,"Sardine, Pacific",All,222
1984-06-16T00:00:00Z,1984,"Sardine, Pacific",All,335
1984-07-16T00:00:00Z,1984,"Sardine, Pacific",All,342
1984-08-16T00:00:00Z,1984,"Sardine, Pacific",All,115
1984-09-16T00:00:00Z,1984,"Sardine, Pacific",All,260
1984-10-16T00:00:00Z,1984,"Sardine, Pacific",All,255
1984-11-16T00:00:00Z,1984,"Sardine, Pacific",All,0
1984-12-16T00:00:00Z,1984,"Sardine, Pacific",All,0
1985-01-16T00:00:00Z,1985,"Sardine, Pacific",All,0
1985-02-16T00:00:00Z,1985,"Sardine, Pacific",All,0
1985-03-16T00:00:00Z,1985,"Sardine, Pacific",All,0
1985-04-16T00:00:00Z,1985,"Sardine, Pacific",All,290
1985-05-16T00:00:00Z,1985,"Sardine, Pacific",All,770
1985-06-16T00:00:00Z,1985,"Sardine, Pacific",All,505
1985-07-16T00:00:00Z,1985,"Sardine, Pacific",All,3213
1985-08-16T00:00:00Z,1985,"Sardine, Pacific",All,178
1985-09-16T00:00:00Z,1985,"Sardine, Pacific",All,185
1985-10-16T00:00:00Z,1985,"Sardine, Pacific",All,795
1985-11-16T00:00:00Z,1985,"Sardine, Pacific",All,6740
1985-12-16T00:00:00Z,1985,"Sardine, Pacific",All,200
1986-01-16T00:00:00Z,1986,"Sardine, Pacific",All,177715
1986-02-16T00:00:00Z,1986,"Sardine, Pacific",All,109675
1986-03-16T00:00:00Z,1986,"Sardine, Pacific",All,80218
1986-04-16T00:00:00Z,1986,"Sardine, Pacific",All,162702
1986-05-16T00:00:00Z,1986,"Sardine, Pacific",All,171310
1986-06-16T00:00:00Z,1986,"Sardine, Pacific",All,79851
1986-07-16T00:00:00Z,1986,"Sardine, Pacific",All,66839
1986-08-16T00:00:00Z,1986,"Sardine, Pacific",All,4018
1986-09-16T00:00:00Z,1986,"Sardine, Pacific",All,266
1986-10-16T00:00:00Z,1986,"Sardine, Pacific",All,1750
1986-11-16T00:00:00Z,1986,"Sardine, Pacific",All,0
1986-12-16T00:00:00Z,1986,"Sardine, Pacific",All,2100
1987-01-16T00:00:00Z,1987,"Sardine, Pacific",All,107847
1987-02-16T00:00:00Z,1987,"Sardine, Pacific",All,197832
1987-03-16T00:00:00Z,1987,"Sardine, Pacific",All,386724
1987-04-16T00:00:00Z,1987,"Sardine, Pacific",All,148437
1987-05-16T00:00:00Z,1987,"Sardine, Pacific",All,6247
1987-06-16T00:00:00Z,1987,"Sardine, Pacific",All,555
1987-07-16T00:00:00Z,1987,"Sardine, Pacific",All,40438
1987-08-16T00:00:00Z,1987,"Sardine, Pacific",All,47507
1987-09-16T00:00:00Z,1987,"Sardine, Pacific",All,32199
1987-10-16T00:00:00Z,1987,"Sardine, Pacific",All,860
1987-11-16T00:00:00Z,1987,"Sardine, Pacific",All,0
1987-12-16T00:00:00Z,1987,"Sardine, Pacific",All,130
1988-01-16T00:00:00Z,1988,"Sardine, Pacific",All,2178055
1988-02-16T00:00:00Z,1988,"Sardine, Pacific",All,26000
1988-03-16T00:00:00Z,1988,"Sardine, Pacific",All,288
1988-04-16T00:00:00Z,1988,"Sardine, Pacific",All,102268
1988-05-16T00:00:00Z,1988,"Sardine, Pacific",All,551
1988-06-16T00:00:00Z,1988,"Sardine, Pacific",All,352
1988-07-16T00:00:00Z,1988,"Sardine, Pacific",All,26655
1988-08-16T00:00:00Z,1988,"Sardine, Pacific",All,135
1988-09-16T00:00:00Z,1988,"Sardine, Pacific",All,29365
1988-10-16T00:00:00Z,1988,"Sardine, Pacific",All,192860
1988-11-16T00:00:00Z,1988,"Sardine, Pacific",All,47970
1988-12-16T00:00:00Z,1988,"Sardine, Pacific",All,15500
1989-01-16T00:00:00Z,1989,"Sardine, Pacific",All,922621
1989-02-16T00:00:00Z,1989,"Sardine, Pacific",All,2351
1989-03-16T00:00:00Z,1989,"Sardine, Pacific",All,455374
1989-04-16T00:00:00Z,1989,"Sardine, Pacific",All,203651
1989-05-16T00:00:00Z,1989,"Sardine, Pacific",All,0
1989-06-16T00:00:00Z,1989,"Sardine, Pacific",All,25
1989-07-16T00:00:00Z,1989,"Sardine, Pacific",All,25
1989-08-16T00:00:00Z,1989,"Sardine, Pacific",All,440
1989-09-16T00:00:00Z,1989,"Sardine, Pacific",All,39669
1989-10-16T00:00:00Z,1989,"Sardine, Pacific",All,213129
1989-11-16T00:00:00Z,1989,"Sardine, Pacific",All,0
1989-12-16T00:00:00Z,1989,"Sardine, Pacific",All,7335
1990-01-16T00:00:00Z,1990,"Sardine, Pacific",All,1829369
1990-02-16T00:00:00Z,1990,"Sardine, Pacific",All,291900
1990-03-16T00:00:00Z,1990,"Sardine, Pacific",All,728694
1990-04-16T00:00:00Z,1990,"Sardine, Pacific",All,110267
1990-05-16T00:00:00Z,1990,"Sardine, Pacific",All,45653
1990-06-16T00:00:00Z,1990,"Sardine, Pacific",All,194856
1990-07-16T00:00:00Z,1990,"Sardine, Pacific",All,134840
1990-08-16T00:00:00Z,1990,"Sardine, Pacific",All,42650
1990-09-16T00:00:00Z,1990,"Sardine, Pacific",All,142371
1990-10-16T00:00:00Z,1990,"Sardine, Pacific",All,63437
1990-11-16T00:00:00Z,1990,"Sardine, Pacific",All,28231
1990-12-16T00:00:00Z,1990,"Sardine, Pacific",All,56715
1991-01-16T00:00:00Z,1991,"Sardine, Pacific",All,3941278
1991-02-16T00:00:00Z,1991,"Sardine, Pacific",All,432963
1991-03-16T00:00:00Z,1991,"Sardine, Pacific",All,5402665
1991-04-16T00:00:00Z,1991,"Sardine, Pacific",All,914689
1991-05-16T00:00:00Z,1991,"Sardine, Pacific",All,99130
1991-06-16T00:00:00Z,1991,"Sardine, Pacific",All,137208
1991-07-16T00:00:00Z,1991,"Sardine, Pacific",All,42090
1991-08-16T00:00:00Z,1991,"Sardine, Pacific",All,899614
1991-09-16T00:00:00Z,1991,"Sardine, Pacific",All,1119176
1991-10-16T00:00:00Z,1991,"Sardine, Pacific",All,933133
1991-11-16T00:00:00Z,1991,"Sardine, Pacific",All,2294492
1991-12-16T00:00:00Z,1991,"Sardine, Pacific",All,510713
1992-01-16T00:00:00Z,1992,"Sardine, Pacific",All,4975545
1992-02-16T00:00:00Z,1992,"Sardine, Pacific",All,2466406
1992-03-16T00:00:00Z,1992,"Sardine, Pacific",All,2862692
1992-04-16T00:00:00Z,1992,"Sardine, Pacific",All,1086024
1992-05-16T00:00:00Z,1992,"Sardine, Pacific",All,903130
1992-06-16T00:00:00Z,1992,"Sardine, Pacific",All,1665171
1992-07-16T00:00:00Z,1992,"Sardine, Pacific",All,196393
1992-08-16T00:00:00Z,1992,"Sardine, Pacific",All,832245
1992-09-16T00:00:00Z,1992,"Sardine, Pacific",All,1391160
1992-10-16T00:00:00Z,1992,"Sardine, Pacific",All,5538138
1992-11-16T00:00:00Z,1992,"Sardine, Pacific",All,13574600
1992-12-16T00:00:00Z,1992,"Sardine, Pacific",All,4062290
1993-01-16T00:00:00Z,1993,"Sardine, Pacific",All,5987890
1993-02-16T00:00:00Z,1993,"Sardine, Pacific",All,5932860
1993-03-16T00:00:00Z,1993,"Sardine, Pacific",All,7464054
1993-04-16T00:00:00Z,1993,"Sardine, Pacific",All,5414881
1993-05-16T00:00:00Z,1993,"Sardine, Pacific",All,1453843
1993-06-16T00:00:00Z,1993,"Sardine, Pacific",All,22983
1993-07-16T00:00:00Z,1993,"Sardine, Pacific",All,55438
1993-08-16T00:00:00Z,1993,"Sardine, Pacific",All,65614
1993-09-16T00:00:00Z,1993,"Sardine, Pacific",All,574461
1993-10-16T00:00:00Z,1993,"Sardine, Pacific",All,5960111
1993-11-16T00:00:00Z,1993,"Sardine, Pacific",All,616122
1993-12-16T00:00:00Z,1993,"Sardine, Pacific",All,282227
1994-01-16T00:00:00Z,1994,"Sardine, Pacific",All,1142214
1994-02-16T00:00:00Z,1994,"Sardine, Pacific",All,2840872
1994-03-16T00:00:00Z,1994,"Sardine, Pacific",All,5814543
1994-04-16T00:00:00Z,1994,"Sardine, Pacific",All,4969246
1994-05-16T00:00:00Z,1994,"Sardine, Pacific",All,2513584
1994-06-16T00:00:00Z,1994,"Sardine, Pacific",All,318685
1994-07-16T00:00:00Z,1994,"Sardine, Pacific",All,587134
1994-08-16T00:00:00Z,1994,"Sardine, Pacific",All,868459
1994-09-16T00:00:00Z,1994,"Sardine, Pacific",All,1752689
1994-10-16T00:00:00Z,1994,"Sardine, Pacific",All,3540618
1994-11-16T00:00:00Z,1994,"Sardine, Pacific",All,816884
1994-12-16T00:00:00Z,1994,"Sardine, Pacific",All,504624
1995-01-16T00:00:00Z,1995,"Sardine, Pacific",All,12165401
1995-02-16T00:00:00Z,1995,"Sardine, Pacific",All,11291032
1995-03-16T00:00:00Z,1995,"Sardine, Pacific",All,5893016
1995-04-16T00:00:00Z,1995,"Sardine, Pacific",All,8692611
1995-05-16T00:00:00Z,1995,"Sardine, Pacific",All,12845540
1995-06-16T00:00:00Z,1995,"Sardine, Pacific",All,8480795
1995-07-16T00:00:00Z,1995,"Sardine, Pacific",All,2119781
1995-08-16T00:00:00Z,1995,"Sardine, Pacific",All,785223
1995-09-16T00:00:00Z,1995,"Sardine, Pacific",All,6078454
1995-10-16T00:00:00Z,1995,"Sardine, Pacific",All,13599999
1995-11-16T00:00:00Z,1995,"Sardine, Pacific",All,2931010
1995-12-16T00:00:00Z,1995,"Sardine, Pacific",All,3702848
1996-01-16T00:00:00Z,1996,"Sardine, Pacific",All,7955965
1996-02-16T00:00:00Z,1996,"Sardine, Pacific",All,6108398
1996-03-16T00:00:00Z,1996,"Sardine, Pacific",All,7930485
1996-04-16T00:00:00Z,1996,"Sardine, Pacific",All,7327287
1996-05-16T00:00:00Z,1996,"Sardine, Pacific",All,1343091
1996-06-16T00:00:00Z,1996,"Sardine, Pacific",All,5420199
1996-07-16T00:00:00Z,1996,"Sardine, Pacific",All,2394114
1996-08-16T00:00:00Z,1996,"Sardine, Pacific",All,2130429
1996-09-16T00:00:00Z,1996,"Sardine, Pacific",All,5942752
1996-10-16T00:00:00Z,1996,"Sardine, Pacific",All,18020193
1996-11-16T00:00:00Z,1996,"Sardine, Pacific",All,4646038
1996-12-16T00:00:00Z,1996,"Sardine, Pacific",All,2548313
1997-01-16T00:00:00Z,1997,"Sardine, Pacific",All,4067536
1997-02-16T00:00:00Z,1997,"Sardine, Pacific",All,5107578
1997-03-16T00:00:00Z,1997,"Sardine, Pacific",All,5041308
1997-04-16T00:00:00Z,1997,"Sardine, Pacific",All,5170058
1997-05-16T00:00:00Z,1997,"Sardine, Pacific",All,3257376
1997-06-16T00:00:00Z,1997,"Sardine, Pacific",All,566473
1997-07-16T00:00:00Z,1997,"Sardine, Pacific",All,4214328
1997-08-16T00:00:00Z,1997,"Sardine, Pacific",All,3974157
1997-09-16T00:00:00Z,1997,"Sardine, Pacific",All,13033637
1997-10-16T00:00:00Z,1997,"Sardine, Pacific",All,26077471
1997-11-16T00:00:00Z,1997,"Sardine, Pacific",All,15040647
1997-12-16T00:00:00Z,1997,"Sardine, Pacific",All,9886025
1998-01-16T00:00:00Z,1998,"Sardine, Pacific",All,8874332
1998-02-16T00:00:00Z,1998,"Sardine, Pacific",All,7604399
1998-03-16T00:00:00Z,1998,"Sardine, Pacific",All,12685854
1998-04-16T00:00:00Z,1998,"Sardine, Pacific",All,18093328
1998-05-16T00:00:00Z,1998,"Sardine, Pacific",All,1370153
1998-06-16T00:00:00Z,1998,"Sardine, Pacific",All,260229
1998-07-16T00:00:00Z,1998,"Sardine, Pacific",All,622804
1998-08-16T00:00:00Z,1998,"Sardine, Pacific",All,559152
1998-09-16T00:00:00Z,1998,"Sardine, Pacific",All,3698789
1998-10-16T00:00:00Z,1998,"Sardine, Pacific",All,11352708
1998-11-16T00:00:00Z,1998,"Sardine, Pacific",All,10796611
1998-12-16T00:00:00Z,1998,"Sardine, Pacific",All,19243688
1999-01-16T00:00:00Z,1999,"Sardine, Pacific",All,25406848
1999-02-16T00:00:00Z,1999,"Sardine, Pacific",All,18280586
1999-03-16T00:00:00Z,1999,"Sardine, Pacific",All,15713758
1999-04-16T00:00:00Z,1999,"Sardine, Pacific",All,5250410
1999-05-16T00:00:00Z,1999,"Sardine, Pacific",All,4196210
1999-06-16T00:00:00Z,1999,"Sardine, Pacific",All,403570
1999-07-16T00:00:00Z,1999,"Sardine, Pacific",All,7318267
1999-08-16T00:00:00Z,1999,"Sardine, Pacific",All,8612993
1999-09-16T00:00:00Z,1999,"Sardine, Pacific",All,14076180
1999-10-16T00:00:00Z,1999,"Sardine, Pacific",All,12764629
1999-11-16T00:00:00Z,1999,"Sardine, Pacific",All,6566966
1999-12-16T00:00:00Z,1999,"Sardine, Pacific",All,11878815
2000-01-16T00:00:00Z,2000,"Sardine, Pacific",All,14041080
2000-02-16T00:00:00Z,2000,"Sardine, Pacific",All,18375068
2000-03-16T00:00:00Z,2000,"Sardine, Pacific",All,21744435
2000-04-16T00:00:00Z,2000,"Sardine, Pacific",All,8833122
2000-05-16T00:00:00Z,2000,"Sardine, Pacific",All,4354590
2000-06-16T00:00:00Z,2000,"Sardine, Pacific",All,2920979
2000-07-16T00:00:00Z,2000,"Sardine, Pacific",All,3770973
2000-08-16T00:00:00Z,2000,"Sardine, Pacific",All,6300136
2000-09-16T00:00:00Z,2000,"Sardine, Pacific",All,11738897
2000-10-16T00:00:00Z,2000,"Sardine, Pacific",All,9875772
2000-11-16T00:00:00Z,2000,"Sardine, Pacific",All,5217641
2000-12-16T00:00:00Z,2000,"Sardine, Pacific",All,11135164
2001-01-16T00:00:00Z,2001,"Sardine, Pacific",All,19162099
2001-02-16T00:00:00Z,2001,"Sardine, Pacific",All,14101044
2001-03-16T00:00:00Z,2001,"Sardine, Pacific",All,13945579
2001-04-16T00:00:00Z,2001,"Sardine, Pacific",All,4700219
2001-05-16T00:00:00Z,2001,"Sardine, Pacific",All,7561473
2001-06-16T00:00:00Z,2001,"Sardine, Pacific",All,2798820
2001-07-16T00:00:00Z,2001,"Sardine, Pacific",All,4013472
2001-08-16T00:00:00Z,2001,"Sardine, Pacific",All,9463293
2001-09-16T00:00:00Z,2001,"Sardine, Pacific",All,9318535
2001-10-16T00:00:00Z,2001,"Sardine, Pacific",All,13299622
2001-11-16T00:00:00Z,2001,"Sardine, Pacific",All,9595885
2001-12-16T00:00:00Z,2001,"Sardine, Pacific",All,6264508
2002-01-16T00:00:00Z,2002,"Sardine, Pacific",All,9741092
2002-02-16T00:00:00Z,2002,"Sardine, Pacific",All,16877620
2002-03-16T00:00:00Z,2002,"Sardine, Pacific",All,13007819
2002-04-16T00:00:00Z,2002,"Sardine, Pacific",All,10471863
2002-05-16T00:00:00Z,2002,"Sardine, Pacific",All,3964539
2002-06-16T00:00:00Z,2002,"Sardine, Pacific",All,1043391
2002-07-16T00:00:00Z,2002,"Sardine, Pacific",All,6869594
2002-08-16T00:00:00Z,2002,"Sardine, Pacific",All,16307032
2002-09-16T00:00:00Z,2002,"Sardine, Pacific",All,9732253
2002-10-16T00:00:00Z,2002,"Sardine, Pacific",All,19442527
2002-11-16T00:00:00Z,2002,"Sardine, Pacific",All,11814820
2002-12-16T00:00:00Z,2002,"Sardine, Pacific",All,9248335
