time,year,fish,port,landings
UTC,,,,pounds
1960-01-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-02-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-03-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-04-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-05-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-06-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-07-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-08-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-09-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-10-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-11-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1960-12-16T00:00:00Z,1960,"Anchovy, Northern",San Diego,0
1961-01-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-02-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-03-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-04-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-05-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-06-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-07-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-08-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-09-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-10-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-11-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1961-12-16T00:00:00Z,1961,"Anchovy, Northern",San Diego,0
1962-01-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-02-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-03-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,259
1962-04-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-05-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-06-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-07-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-08-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-09-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-10-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1962-11-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,48
1962-12-16T00:00:00Z,1962,"Anchovy, Northern",San Diego,0
1963-01-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-02-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-03-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-04-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-05-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-06-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-07-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-08-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-09-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-10-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-11-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1963-12-16T00:00:00Z,1963,"Anchovy, Northern",San Diego,0
1964-01-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,686
1964-02-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,1120
1964-03-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,1589
1964-04-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-05-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-06-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-07-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-08-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-09-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-10-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-11-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1964-12-16T00:00:00Z,1964,"Anchovy, Northern",San Diego,0
1965-01-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-02-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-03-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-04-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-05-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-06-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-07-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-08-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-09-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-10-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-11-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1965-12-16T00:00:00Z,1965,"Anchovy, Northern",San Diego,0
1966-01-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-02-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-03-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-04-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-05-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-06-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-07-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-08-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-09-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-10-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-11-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1966-12-16T00:00:00Z,1966,"Anchovy, Northern",San Diego,0
1967-01-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-02-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-03-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-04-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-05-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-06-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-07-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-08-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-09-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-10-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-11-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1967-12-16T00:00:00Z,1967,"Anchovy, Northern",San Diego,0
1968-01-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-02-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-03-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-04-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-05-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-06-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-07-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-08-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-09-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-10-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-11-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1968-12-16T00:00:00Z,1968,"Anchovy, Northern",San Diego,0
1969-01-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-02-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-03-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,3965
1969-04-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,4600
1969-05-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-06-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-07-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-08-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-09-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-10-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-11-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1969-12-16T00:00:00Z,1969,"Anchovy, Northern",San Diego,0
1970-01-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-02-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-03-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-04-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-05-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-06-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-07-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-08-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-09-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-10-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-11-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1970-12-16T00:00:00Z,1970,"Anchovy, Northern",San Diego,0
1971-01-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-02-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,79
1971-03-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,74
1971-04-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-05-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-06-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-07-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-08-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-09-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-10-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-11-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1971-12-16T00:00:00Z,1971,"Anchovy, Northern",San Diego,0
1972-01-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-02-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-03-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,29
1972-04-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,120
1972-05-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,994
1972-06-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-07-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,28
1972-08-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,113
1972-09-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-10-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-11-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1972-12-16T00:00:00Z,1972,"Anchovy, Northern",San Diego,0
1973-01-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-02-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-03-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-04-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-05-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,187
1973-06-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-07-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,19
1973-08-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,6
1973-09-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-10-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1973-11-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,50
1973-12-16T00:00:00Z,1973,"Anchovy, Northern",San Diego,0
1974-01-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,23
1974-02-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,10
1974-03-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-04-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-05-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,10
1974-06-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-07-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,7
1974-08-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-09-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-10-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,0
1974-11-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,1013
1974-12-16T00:00:00Z,1974,"Anchovy, Northern",San Diego,888
1975-01-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-02-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-03-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-04-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,58
1975-05-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,32
1975-06-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,6
1975-07-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,80
1975-08-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,75
1975-09-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-10-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-11-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,0
1975-12-16T00:00:00Z,1975,"Anchovy, Northern",San Diego,191
1976-01-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-02-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,78
1976-03-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-04-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-05-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-06-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,50
1976-07-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-08-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-09-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,80
1976-10-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-11-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1976-12-16T00:00:00Z,1976,"Anchovy, Northern",San Diego,0
1977-01-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-02-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-03-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,180
1977-04-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,320
1977-05-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,400
1977-06-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-07-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,198
1977-08-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,160
1977-09-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-10-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-11-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1977-12-16T00:00:00Z,1977,"Anchovy, Northern",San Diego,0
1978-01-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,121
1978-02-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-03-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,80
1978-04-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,69
1978-05-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-06-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-07-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-08-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-09-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-10-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-11-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1978-12-16T00:00:00Z,1978,"Anchovy, Northern",San Diego,0
1979-01-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-02-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-03-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,4475
1979-04-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,21580
1979-05-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,80
1979-06-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,80
1979-07-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-08-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-09-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-10-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-11-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1979-12-16T00:00:00Z,1979,"Anchovy, Northern",San Diego,0
1980-01-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1980-02-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1980-03-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,56
1980-04-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,58
1980-05-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1980-06-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,102
1980-07-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,74
1980-08-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,96
1980-09-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,72
1980-10-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1980-11-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1980-12-16T00:00:00Z,1980,"Anchovy, Northern",San Diego,0
1981-01-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-02-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,57
1981-03-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-04-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,3714
1981-05-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-06-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-07-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-08-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-09-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-10-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-11-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1981-12-16T00:00:00Z,1981,"Anchovy, Northern",San Diego,0
1982-01-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-02-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-03-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-04-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-05-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-06-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-07-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-08-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-09-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-10-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-11-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1982-12-16T00:00:00Z,1982,"Anchovy, Northern",San Diego,0
1983-01-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-02-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-03-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-04-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,3721
1983-05-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,66
1983-06-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-07-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-08-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-09-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-10-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-11-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1983-12-16T00:00:00Z,1983,"Anchovy, Northern",San Diego,0
1984-01-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-02-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-03-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-04-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-05-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-06-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-07-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-08-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-09-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-10-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-11-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1984-12-16T00:00:00Z,1984,"Anchovy, Northern",San Diego,0
1985-01-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-02-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-03-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-04-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-05-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-06-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-07-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-08-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-09-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-10-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-11-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1985-12-16T00:00:00Z,1985,"Anchovy, Northern",San Diego,0
1986-01-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-02-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-03-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-04-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-05-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-06-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-07-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-08-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-09-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-10-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-11-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1986-12-16T00:00:00Z,1986,"Anchovy, Northern",San Diego,0
1987-01-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-02-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-03-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-04-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-05-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-06-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-07-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-08-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-09-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-10-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-11-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,0
1987-12-16T00:00:00Z,1987,"Anchovy, Northern",San Diego,32
1988-01-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1988-02-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1988-03-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,869
1988-04-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,556
1988-05-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,180
1988-06-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,90
1988-07-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1988-08-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1988-09-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,3331
1988-10-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1988-11-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,7000
1988-12-16T00:00:00Z,1988,"Anchovy, Northern",San Diego,0
1989-01-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,374
1989-02-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,4930
1989-03-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,1490
1989-04-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,2780
1989-05-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,2220
1989-06-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,3569
1989-07-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,40030
1989-08-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,45130
1989-09-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,33230
1989-10-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,22430
1989-11-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,39085
1989-12-16T00:00:00Z,1989,"Anchovy, Northern",San Diego,10933
1990-01-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,1407
1990-02-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,1457
1990-03-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,3830
1990-04-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,3950
1990-05-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,1620
1990-06-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,1790
1990-07-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,2319
1990-08-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,1991
1990-09-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,2708
1990-10-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,18
1990-11-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,2420
1990-12-16T00:00:00Z,1990,"Anchovy, Northern",San Diego,17130
1991-01-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,18430
1991-02-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,320
1991-03-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,40
1991-04-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,470
1991-05-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,0
1991-06-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,68425
1991-07-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,163075
1991-08-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,249450
1991-09-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,155300
1991-10-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,111100
1991-11-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,72720
1991-12-16T00:00:00Z,1991,"Anchovy, Northern",San Diego,42350
1992-01-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,44600
1992-02-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,47500
1992-03-16T00:00:00Z,1992,"Anchovy, Northern",San Diego,93300
