time,year,fish,port,landings
UTC,,,,pounds
1959-08-16T00:00:00Z,1959,"Sardine, Pacific",San Diego,0
1959-09-16T00:00:00Z,1959,"Sardine, Pacific",San Diego,1945
1959-10-16T00:00:00Z,1959,"Sardine, Pacific",San Diego,0
1959-11-16T00:00:00Z,1959,"Sardine, Pacific",San Diego,0
1959-12-16T00:00:00Z,1959,"Sardine, Pacific",San Diego,0
1960-01-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-02-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-03-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-04-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-05-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-06-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-07-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-08-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-09-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-10-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-11-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,0
1960-12-16T00:00:00Z,1960,"Sardine, Pacific",San Diego,159730
1961-01-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,43620
1961-02-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-03-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-04-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-05-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-06-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,4000
1961-07-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-08-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-09-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-10-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-11-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1961-12-16T00:00:00Z,1961,"Sardine, Pacific",San Diego,0
1962-01-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-02-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-03-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-04-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-05-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-06-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-07-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-08-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-09-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-10-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-11-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1962-12-16T00:00:00Z,1962,"Sardine, Pacific",San Diego,0
1963-01-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-02-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-03-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-04-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-05-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-06-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-07-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-08-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-09-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-10-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-11-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1963-12-16T00:00:00Z,1963,"Sardine, Pacific",San Diego,0
1964-01-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,0
1964-02-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,0
1964-03-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,0
1964-04-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,0
1964-05-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,63450
1964-06-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,0
1964-07-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,100
1964-08-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,18000
1964-09-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,22650
1964-10-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,56250
1964-11-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,26570
1964-12-16T00:00:00Z,1964,"Sardine, Pacific",San Diego,9200
1965-01-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1965-02-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1965-03-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,176
1965-04-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,22600
1965-05-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1965-06-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,23400
1965-07-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1965-08-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,20
1965-09-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,4850
1965-10-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,32800
1965-11-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1965-12-16T00:00:00Z,1965,"Sardine, Pacific",San Diego,0
1966-01-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-02-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-03-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,1150
1966-04-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-05-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,3650
1966-06-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,130
1966-07-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,9550
1966-08-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-09-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-10-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1966-11-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,800
1966-12-16T00:00:00Z,1966,"Sardine, Pacific",San Diego,0
1967-01-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-02-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-03-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-04-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-05-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,9500
1967-06-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-07-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,14
1967-08-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-09-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-10-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-11-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1967-12-16T00:00:00Z,1967,"Sardine, Pacific",San Diego,0
1968-01-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-02-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-03-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-04-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,7
1968-05-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-06-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-07-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-08-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-09-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-10-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,2000
1968-11-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1968-12-16T00:00:00Z,1968,"Sardine, Pacific",San Diego,0
1969-01-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-02-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-03-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,8830
1969-04-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-05-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-06-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-07-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-08-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-09-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-10-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,0
1969-11-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,5500
1969-12-16T00:00:00Z,1969,"Sardine, Pacific",San Diego,8100
1970-01-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,9600
1970-02-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,0
1970-03-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,32100
1970-04-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,59150
1970-05-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,15900
1970-06-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,0
1970-07-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,15
1970-08-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,23580
1970-09-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,28250
1970-10-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,0
1970-11-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,5800
1970-12-16T00:00:00Z,1970,"Sardine, Pacific",San Diego,0
1971-01-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,0
1971-02-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,0
1971-03-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,19300
1971-04-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,38875
1971-05-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,19350
1971-06-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,10825
1971-07-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,15350
1971-08-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,5350
1971-09-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,14100
1971-10-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,7850
1971-11-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,2950
1971-12-16T00:00:00Z,1971,"Sardine, Pacific",San Diego,250
1972-01-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,0
1972-02-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,2900
1972-03-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,3550
1972-04-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,517
1972-05-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,7621
1972-06-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,0
1972-07-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,0
1972-08-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,0
1972-09-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,15733
1972-10-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,6200
1972-11-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,9400
1972-12-16T00:00:00Z,1972,"Sardine, Pacific",San Diego,0
1973-01-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-02-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-03-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-04-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-05-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,7850
1973-06-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,11500
1973-07-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-08-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-09-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,550
1973-10-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-11-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1973-12-16T00:00:00Z,1973,"Sardine, Pacific",San Diego,0
1974-01-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-02-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-03-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-04-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-05-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-06-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-07-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-08-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-09-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-10-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-11-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1974-12-16T00:00:00Z,1974,"Sardine, Pacific",San Diego,0
1975-01-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-02-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-03-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-04-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-05-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-06-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-07-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-08-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-09-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-10-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-11-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1975-12-16T00:00:00Z,1975,"Sardine, Pacific",San Diego,0
1976-01-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-02-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-03-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-04-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-05-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-06-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-07-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-08-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-09-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-10-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-11-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1976-12-16T00:00:00Z,1976,"Sardine, Pacific",San Diego,0
1977-01-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-02-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,380
1977-03-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-04-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-05-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-06-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,331
1977-07-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-08-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-09-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,28
1977-10-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-11-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1977-12-16T00:00:00Z,1977,"Sardine, Pacific",San Diego,0
1978-01-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-02-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-03-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-04-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-05-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-06-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-07-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-08-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-09-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-10-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-11-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1978-12-16T00:00:00Z,1978,"Sardine, Pacific",San Diego,0
1979-01-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-02-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-03-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-04-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-05-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-06-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-07-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-08-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-09-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-10-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-11-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1979-12-16T00:00:00Z,1979,"Sardine, Pacific",San Diego,0
1980-01-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-02-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-03-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-04-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-05-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-06-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-07-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-08-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-09-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-10-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-11-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1980-12-16T00:00:00Z,1980,"Sardine, Pacific",San Diego,0
1981-01-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-02-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-03-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-04-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-05-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-06-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-07-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-08-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-09-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-10-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-11-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1981-12-16T00:00:00Z,1981,"Sardine, Pacific",San Diego,0
1982-01-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-02-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-03-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-04-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-05-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-06-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-07-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-08-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-09-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-10-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-11-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1982-12-16T00:00:00Z,1982,"Sardine, Pacific",San Diego,0
1983-01-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-02-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-03-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-04-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-05-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-06-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-07-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-08-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-09-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-10-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-11-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1983-12-16T00:00:00Z,1983,"Sardine, Pacific",San Diego,0
1984-01-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-02-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-03-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,105
1984-04-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,662
1984-05-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-06-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-07-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-08-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-09-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-10-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-11-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1984-12-16T00:00:00Z,1984,"Sardine, Pacific",San Diego,0
1985-01-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-02-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-03-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-04-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-05-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-06-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-07-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-08-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-09-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-10-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-11-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1985-12-16T00:00:00Z,1985,"Sardine, Pacific",San Diego,0
1986-01-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-02-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-03-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-04-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-05-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-06-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-07-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-08-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-09-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-10-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-11-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1986-12-16T00:00:00Z,1986,"Sardine, Pacific",San Diego,0
1987-01-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-02-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-03-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-04-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,67
1987-05-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-06-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-07-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-08-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-09-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-10-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-11-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1987-12-16T00:00:00Z,1987,"Sardine, Pacific",San Diego,0
1988-01-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-02-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-03-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,137
1988-04-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-05-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-06-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-07-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-08-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-09-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-10-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-11-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1988-12-16T00:00:00Z,1988,"Sardine, Pacific",San Diego,0
1989-01-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,28
1989-02-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,55
1989-03-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,179
1989-04-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,51
1989-05-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-06-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-07-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-08-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-09-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-10-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-11-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1989-12-16T00:00:00Z,1989,"Sardine, Pacific",San Diego,0
1990-01-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,190
1990-02-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-03-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-04-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,200
1990-05-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-06-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-07-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-08-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-09-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-10-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-11-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1990-12-16T00:00:00Z,1990,"Sardine, Pacific",San Diego,0
1991-01-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-02-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-03-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-04-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-05-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-06-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-07-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-08-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
1991-09-16T00:00:00Z,1991,"Sardine, Pacific",San Diego,0
